CUI,LAT,TS,LUI,STT,SUI,ISPREF,AUI,SAUI,SCUI,SDUI,SAB,TTY,CODE,STR,SRL,SUPPRESS,CVF
C0041324,ENG,S,L7666430,PF,S8862758,Y,A17994427,NULL,N0000003046,NULL,NDFRT,FN,N0000003046,"Tuberculosis, Osteoarticular [Disease/Finding]",0,N,NULL
C0041324,ENG,P,L0041324,VCW,S11921981,Y,A18575872,0000044884,0000012642,NULL,CHV,PT,0000012642,"osteoarticular tuberculosis",0,N,256
C0041324,ENG,S,L1372695,VO,S11859227,Y,A18613222,0000044883,0000012642,NULL,CHV,SY,0000012642,"bones tb",0,N,256
C0041324,ENG,S,L1372695,PF,S11859099,Y,A18650368,0000044882,0000012642,NULL,CHV,SY,0000012642,"bone tb",0,N,256
C0041324,ENG,P,L0041324,VC,S11948416,Y,A18650369,0000044887,0000012642,NULL,CHV,SY,0000012642,"tuberculosis osteoarticular",0,N,NULL
C0041324,ENG,S,L1372695,VW,S11944449,Y,A18687313,0000044885,0000012642,NULL,CHV,SY,0000012642,"tb bone",0,N,256
C0041324,ENG,S,L0189220,VO,S11948407,Y,A18687314,0000044886,0000012642,NULL,CHV,SY,0000012642,"tuberculosis of bones joints",0,N,256
C0041324,ENG,P,L0041324,PF,S0095937,Y,A19655320,NULL,NULL,NULL,MTH,PN,NOCODE,"Tuberculosis, Osteoarticular",0,N,256
C0041324,ENG,S,L0179612,PF,S0244127,Y,A8342608,NULL,NULL,015.9,ICD9CM,HT,015.9,"Tuberculosis of unspecified bones and joints",0,N,NULL
C0041324,ENG,S,L0189220,PF,S0410602,Y,A8352990,NULL,NULL,015,ICD9CM,HT,015,"Tuberculosis of bones and joints",0,N,NULL
C0026918,ENG,P,L0026918,PF,S0064432,N,A0089044,NULL,M0014287,D009164,MSH,MH,D009164,"Mycobacterium Infections",0,N,256
C0026918,ENG,P,L0026918,VO,S0221267,Y,A0244789,NULL,M0014287,D009164,MSH,PM,D009164,"Infection, Mycobacterium",0,N,NULL
C0026918,ENG,P,L0026918,VO,S0388717,N,A0436759,NULL,M0014287,D009164,MSH,PM,D009164,"Mycobacterium Infection",0,N,256
C0026918,ENG,S,L6526524,PF,S7597344,Y,A12087034,NULL,M0014287,D009164,MSH,DEV,D009164,"INFECT MYCOBACT",0,Y,NULL
C0026918,ENG,S,L6526524,VW,S7599516,Y,A12094307,NULL,M0014287,D009164,MSH,DEV,D009164,"MYCOBACT INFECT",0,Y,NULL
C0026918,ENG,S,L0211458,VO,S1434433,N,A1394153,NULL,NULL,NULL,AOD,DE,0000004837,"mycobacterial infection",0,N,256
C0026918,ENG,S,L6708176,PF,S11076978,Y,A16985067,NULL,NULL,031.9,ICD9CM,AB,031.9,"Mycobacterial dis NOS",0,Y,NULL
C0026918,ENG,P,L0026918,PF,S0064432,N,A17943007,NULL,N0000002071,NULL,NDFRT,PT,N0000002071,"Mycobacterium Infections",0,N,256
C0026918,ENG,P,L0026918,VW,S0052557,N,A17967043,NULL,N0000002071,NULL,NDFRT,SY,N0000002071,"Infections, Mycobacterium",0,N,NULL
C0026918,ENG,S,L7652180,PF,S8887302,Y,A18038918,NULL,N0000002071,NULL,NDFRT,FN,N0000002071,"Mycobacterium Infections [Disease/Finding]",0,N,NULL
C0026918,ENG,S,L0562111,VO,S6654120,Y,A18555734,0000029574,0000008385,NULL,CHV,SY,0000008385,"mycobacterial disease",0,N,256
C0026918,ENG,P,L0026918,VO,S11916339,Y,A18574185,0000029577,0000008385,NULL,CHV,SY,0000008385,"mycobacterium infection",0,N,256
C0026918,ENG,S,L0211458,VO,S1434433,Y,A18611465,0000029575,0000008385,NULL,CHV,PT,0000008385,"mycobacterial infection",0,N,256
C0026918,ENG,S,L0401252,PF,S11916326,Y,A18611466,0000029576,0000008385,NULL,CHV,SY,0000008385,mycobacteriosis,0,N,256
C0026918,ENG,S,L0211458,VCW,S11901950,Y,A18685653,0000029573,0000008385,NULL,CHV,SY,0000008385,"infections mycobacterial",0,N,NULL
C0026918,ENG,P,L0026918,VO,S0388717,Y,A19051428,NULL,C26831,NULL,NCI,SY,C26831,"Mycobacterium Infection",0,N,256
C0026918,ENG,S,L0211458,VC,S12027585,Y,A21142728,NULL,NULL,NULL,MEDLINEPLUS,PT,5360,"Mycobacterial Infections",0,N,256
C0026918,ENG,S,L0211458,PF,S14387854,Y,A23780662,NULL,NULL,MTHU043284,OMIM,PTCS,MTHU043284,"Mycobacterial infections",0,N,256
C0026918,ENG,S,L0562111,PF,S1635455,Y,A23868637,NULL,sh85089182,NULL,LCH_NW,PT,sh85089182,"Mycobacterial diseases",0,N,256
C0026918,ENG,P,L0026918,VW,S0052557,Y,A26595865,NULL,M0014287,D009164,MSH,ET,D009164,"Infections, Mycobacterium",0,N,NULL
C0026918,ENG,P,L0026918,PF,S0064432,Y,A7164028,NULL,NULL,NULL,MTH,PN,NOCODE,"Mycobacterium Infections",0,N,256
C0026918,ENG,S,L0211458,VO,S4160878,Y,A7609440,NULL,C26831,NULL,NCI,PT,C26831,"Mycobacterial Infection",0,N,256
C0026918,ENG,S,L0041790,PF,S0217600,Y,A8340715,NULL,NULL,031.9,ICD9CM,PT,031.9,"Unspecified diseases due to mycobacteria",0,N,256
C0024131,ENG,S,L0024131,PF,S0058498,N,A0081293,NULL,NULL,NULL,LCH,PT,U002747,Lupus,0,N,256
C0024131,ENG,P,L0024147,PF,S0058517,Y,A0081319,NULL,NULL,NULL,MTH,PN,NOCODE,"Lupus Vulgaris",0,N,256
C0024131,ENG,P,L0024147,VC,S0383219,Y,A0428323,NULL,NULL,NULL,DXP,DI,U001107,"LUPUS VULGARIS",0,N,256
C0024131,ENG,P,L0024147,PF,S0058517,N,A12994820,NULL,M0012753,D008177,MSH,MH,D008177,"Lupus Vulgaris",0,N,256
C0024131,ENG,S,L0592706,PF,S1347669,Y,A1307809,NULL,NULL,0729-7721,CSP,ET,0729-7721,"lupus tuberculosis",0,N,256
C0024131,ENG,S,L9476506,PF,S11776175,Y,A18439558,NULL,N0000001884,NULL,NDFRT,FN,N0000001884,"Lupus Vulgaris [Disease/Finding]",0,N,NULL
C0024131,ENG,P,L0024147,PF,S0058517,N,A18442049,NULL,N0000001884,NULL,NDFRT,PT,N0000001884,"Lupus Vulgaris",0,N,256
C0024131,ENG,S,L0024131,VC,S1347667,Y,A18573882,0000026689,0000007575,NULL,CHV,SY,0000007575,lupus,0,N,256
C0024131,ENG,P,L0024147,VC,S1087670,Y,A18685343,0000026690,0000007575,NULL,CHV,PT,0000007575,"lupus vulgaris",0,N,256
C0024131,ENG,S,L0024131,PF,S0058498,Y,A23863634,NULL,sh85078940,NULL,LCH_NW,PT,sh85078940,Lupus,0,N,256
C0024131,ENG,P,L0024147,VC,S0385035,Y,A8352615,NULL,NULL,017.0,MTHICD9,ET,017.0,"Lupus vulgaris",0,N,256
C0024131,ENG,S,L0391981,PF,S0495443,Y,A8355431,NULL,NULL,017.0,MTHICD9,ET,017.0,"Lupus exedens",0,N,256
C0152889,ENG,S,L6713506,PF,S11081569,Y,A16985051,NULL,NULL,017.60,ICD9CM,AB,017.60,"TB of adrenal-unspec",0,Y,NULL
C0152889,ENG,S,L9444200,PF,S11733393,Y,A18091205,NULL,NULL,017.60,ICD9CM,PT,017.60,"Tuberculosis of adrenal glands, unspecified",0,N,NULL
C0152889,ENG,P,L0179722,PF,S4151095,Y,A7599414,NULL,C26958,NULL,NCI,PT,C26958,"Adrenal Gland Tuberculosis",0,N,256
C0152889,ENG,P,L0179722,VO,S0244237,Y,A8342701,NULL,NULL,017.6,ICD9CM,HT,017.6,"Tuberculosis of adrenal glands",0,N,256
C0679362,ENG,P,L1196225,PF,S1432854,N,A1392531,NULL,NULL,NULL,AOD,DE,0000004840,"extrapulmonary tuberculosis",0,N,256
C0679362,ENG,P,L1196225,VW,S11948390,Y,A18585523,0000122099,0000043058,NULL,CHV,SY,0000043058,"tuberculosis extrapulmonary",0,N,NULL
C0679362,ENG,S,L6195950,VO,S11885973,Y,A18641376,0000122096,0000043058,NULL,CHV,SY,0000043058,"extra pulmonary tuberculosis",0,N,NULL
C0679362,ENG,S,L6195950,PF,S1459307,Y,A18678463,0000122097,0000043058,NULL,CHV,SY,0000043058,"extra-pulmonary tuberculosis",0,N,256
C0679362,ENG,P,L1196225,PF,S1432854,Y,A18678464,0000122098,0000043058,NULL,CHV,PT,0000043058,"extrapulmonary tuberculosis",0,N,256
C0153331,ENG,S,L0546488,PF,S11075538,Y,A16982770,NULL,NULL,137.1,ICD9CM,AB,137.1,"Late effect cns TB",0,Y,NULL
C0153331,ENG,P,L0180164,PF,S0244687,Y,A8343116,NULL,NULL,137.1,ICD9CM,PT,137.1,"Late effects of central nervous system tuberculosis",0,N,256
C0153334,ENG,S,L6703218,PF,S11075534,Y,A16975663,NULL,NULL,137.4,ICD9CM,AB,137.4,"Late effect TB NEC",0,Y,NULL
C0153334,ENG,P,L0180167,PF,S0244690,Y,A8343119,NULL,NULL,137.4,ICD9CM,PT,137.4,"Late effects of tuberculosis of other specified organs",0,N,256
C0519027,ENG,P,L0855627,PF,S0906415,Y,A0963586,NULL,NULL,NULL,QMR,PT,R0121440,"ILEOCECAL TUBERCULOSIS",0,N,256
C0152724,ENG,P,L0179557,PF,S0244072,Y,A8342561,NULL,NULL,014.8,ICD9CM,HT,014.8,"Tuberculosis of intestines and mesenteric glands",0,N,NULL
C2607948,ENG,P,L0179508,PF,S0244023,Y,A16970606,NULL,NULL,NULL,MTH,PN,NOCODE,"Tuberculous abscess of brain",0,N,256
C2607948,ENG,P,L0179508,PF,S0244023,N,A8342519,NULL,NULL,013.3,ICD9CM,HT,013.3,"Tuberculous abscess of brain",0,N,256
C0152874,ENG,P,L0179707,PF,S0244222,Y,A8342688,NULL,NULL,017.4,ICD9CM,HT,017.4,"Tuberculosis of ear",0,N,256
C0152881,ENG,P,L0179714,PF,S0244229,Y,A8342694,NULL,NULL,017.5,ICD9CM,HT,017.5,"Tuberculosis of thyroid gland",0,N,256
C0152902,ENG,P,L0179735,PF,S0244250,Y,A8342712,NULL,NULL,017.8,ICD9CM,HT,017.8,"Tuberculosis of esophagus",0,N,256
C0152703,ENG,P,L0179536,PF,S0244051,Y,A8342543,NULL,NULL,013.8,ICD9CM,HT,013.8,"Other specified tuberculosis of central nervous system",0,N,256
C0041332,ENG,P,L0179640,PF,S0244155,Y,A15746901,NULL,NULL,NULL,MTH,PN,NOCODE,"Tuberculosis of other urinary organs",0,N,256
C0041332,ENG,S,L0041332,PF,S11948431,Y,A18557488,0000044936,0000012648,NULL,CHV,SY,0000012648,"tuberculosis urinary tract",0,N,256
C0041332,ENG,S,L0041332,VW,S11949888,Y,A18668846,0000044937,0000012648,NULL,CHV,SY,0000012648,"urinary tract tuberculosis",0,N,256
C0041332,ENG,S,L1119200,PF,S11949890,Y,A18668847,0000044938,0000012648,NULL,CHV,PT,0000012648,"urinary tuberculosis",0,N,256
C0041332,ENG,P,L0179640,PF,S0244155,N,A8342632,NULL,NULL,016.3,ICD9CM,HT,016.3,"Tuberculosis of other urinary organs",0,N,256
C0041300,ENG,P,L0041300,PF,S0217578,Y,A8340697,NULL,NULL,017,ICD9CM,HT,017,"Tuberculosis of other organs",0,N,256
C0152620,ENG,P,L0179453,PF,S0243968,Y,A8342472,NULL,NULL,012,ICD9CM,HT,012,"Other respiratory tuberculosis",0,N,256
C0152634,ENG,S,L6704745,PF,S11075141,Y,A16970736,NULL,NULL,012.20,ICD9CM,AB,012.20,"Isol tracheal tb-unspec",0,Y,NULL
C0152634,ENG,P,L9444566,PF,S11733037,Y,A18090690,NULL,NULL,012.20,ICD9CM,PT,012.20,"Isolated tracheal or bronchial tuberculosis, unspecified",0,N,NULL
C0152634,ENG,S,L0179467,PF,S0243982,Y,A8342484,NULL,NULL,012.2,ICD9CM,HT,012.2,"Isolated tracheal or bronchial tuberculosis",0,N,NULL
C0152647,ENG,S,L6708522,PF,S11080166,Y,A16975530,NULL,NULL,012.80,ICD9CM,AB,012.80,"Resp TB NEC-unspec",0,Y,NULL
C0152647,ENG,P,L9444260,PF,S11733145,Y,A18090804,NULL,NULL,012.80,ICD9CM,PT,012.80,"Other specified respiratory tuberculosis, unspecified",0,N,256
C0152647,ENG,S,L0179480,PF,S0243995,Y,A8342495,NULL,NULL,012.8,ICD9CM,HT,012.8,"Other specified respiratory tuberculosis",0,N,256
C0152696,ENG,S,L6707055,PF,S11081484,Y,A16982648,NULL,NULL,013.60,ICD9CM,AB,013.60,"TB encephalitis-unspec",0,Y,NULL
C0152696,ENG,P,L9444378,PF,S11733424,Y,A18090691,NULL,NULL,013.60,ICD9CM,PT,013.60,"Tuberculous encephalitis or myelitis, unspecified",0,N,NULL
C0152696,ENG,S,L0179529,PF,S0244044,Y,A8342537,NULL,NULL,013.6,ICD9CM,HT,013.6,"Tuberculous encephalitis or myelitis",0,N,NULL
C0152648,ENG,S,L6711721,PF,S11080164,Y,A16985021,NULL,NULL,012.81,ICD9CM,AB,012.81,"Resp TB NEC-no exam",0,Y,NULL
C0152648,ENG,P,L0179481,PF,S0243996,Y,A8342496,NULL,NULL,012.81,ICD9CM,PT,012.81,"Other specified respiratory tuberculosis, bacteriological or histological examination not done",0,N,NULL
C0152649,ENG,S,L6708521,PF,S11080161,Y,A16977871,NULL,NULL,012.82,ICD9CM,AB,012.82,"Resp TB NEC-exam unkn",0,Y,NULL
C0152649,ENG,P,L0179482,PF,S0243997,Y,A8342497,NULL,NULL,012.82,ICD9CM,PT,012.82,"Other specified respiratory tuberculosis, bacteriological or histological examination unknown (at present)",0,N,NULL
C0152649,ENG,P,L0179482,VO,S1924105,Y,A8370059,NULL,NULL,012.82,MTHICD9,ET,012.82,"Other specified respiratory tuberculosis, bacteriological or histological examination unknown at present",0,N,NULL
C0152649,ENG,S,L1706175,PF,S1924728,Y,A8370669,NULL,NULL,012.82,MTHICD9,ET,012.82,"Other specified respiratory tuberculosis, bacteriological or histological examination unknown",0,N,NULL
C0152653,ENG,S,L6705331,PF,S11080165,Y,A16977872,NULL,NULL,012.86,ICD9CM,AB,012.86,"Resp TB NEC-oth test",0,Y,NULL
C0152653,ENG,P,L0179486,PF,S0705611,Y,A8362186,NULL,NULL,012.86,ICD9CM,PT,012.86,"Other specified respiratory tuberculosis, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",0,N,NULL
C0152653,ENG,S,L1704840,PF,S1922952,Y,A8368942,NULL,NULL,012.86,MTHICD9,ET,012.86,"Other specified respiratory tuberculosis, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by inoculation of animals",0,N,NULL
C0152653,ENG,S,L1706035,PF,S1924517,Y,A8370460,NULL,NULL,012.86,MTHICD9,ET,012.86,"Other specified respiratory tuberculosis, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods",0,N,NULL
C0152909,ENG,S,L6708675,PF,S11081643,Y,A16980322,NULL,NULL,017.91,ICD9CM,AB,017.91,"TB of organ NEC-no exam",0,Y,NULL
C0152909,ENG,P,L0179742,PF,S0244257,Y,A8342718,NULL,NULL,017.91,ICD9CM,PT,017.91,"Tuberculosis of other specified organs, bacteriological or histological examination not done",0,N,NULL
C0152910,ENG,S,L6703876,PF,S11081674,Y,A16975557,NULL,NULL,017.92,ICD9CM,AB,017.92,"TB organ NEC-exam unkn",0,Y,NULL
C0152910,ENG,P,L0179743,PF,S0244258,Y,A8342719,NULL,NULL,017.92,ICD9CM,PT,017.92,"Tuberculosis of other specified organs, bacteriological or histological examination unknown (at present)",0,N,NULL
C0152910,ENG,P,L0179743,VO,S1924101,Y,A8370055,NULL,NULL,017.92,MTHICD9,ET,017.92,"Tuberculosis of other specified organs, bacteriological or histological examination unknown at present",0,N,NULL
C0152910,ENG,S,L1706171,PF,S1924724,Y,A8370665,NULL,NULL,017.92,MTHICD9,ET,017.92,"Tuberculosis of other specified organs, bacteriological or histological examination unknown",0,N,NULL
C0152914,ENG,S,L6715049,PF,S11081644,Y,A16980323,NULL,NULL,017.96,ICD9CM,AB,017.96,"TB of organ NEC-oth test",0,Y,NULL
C0152914,ENG,P,L0179747,PF,S0749715,Y,A8363561,NULL,NULL,017.96,ICD9CM,PT,017.96,"Tuberculosis of other specified organs, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",0,N,NULL
C0343413,ENG,S,L6712834,PF,S11075546,Y,A16987488,NULL,NULL,137.0,ICD9CM,AB,137.0,"Late effect tb, resp/NOS",0,Y,NULL
C0343413,ENG,P,L0180163,PF,S0244686,Y,A8343115,NULL,NULL,137.0,ICD9CM,PT,137.0,"Late effects of respiratory or unspecified tuberculosis",0,N,NULL
C0275904,ENG,S,L0546539,VCW,S7606373,Y,A12084669,NULL,M0328653,D020306,MSH,DEV,D020306,"TUBERCULOSIS CNS",0,Y,256
C0275904,ENG,S,L0546539,VC,S1653452,Y,A12091921,NULL,M0328653,D020306,MSH,DEV,D020306,"CNS TUBERCULOSIS",0,Y,256
C0275904,ENG,P,L0380765,PF,S1677870,Y,A1639545,NULL,M0328653,D020306,MSH,MH,D020306,"Tuberculosis, Central Nervous System",0,N,256
C0275904,ENG,S,L6715405,PF,S11070863,Y,A16975537,NULL,NULL,013.90,ICD9CM,AB,013.90,"Cns TB NOS-unspec",0,Y,NULL
C0275904,ENG,S,L7653565,PF,S8862742,Y,A17944121,NULL,N0000004104,NULL,NDFRT,FN,N0000004104,"Tuberculosis, Central Nervous System [Disease/Finding]",0,N,NULL
C0275904,ENG,P,L0380765,VW,S1677869,N,A17992274,NULL,N0000004104,NULL,NDFRT,SY,N0000004104,"Central Nervous System Tuberculosis",0,N,NULL
C0275904,ENG,P,L0380765,PF,S1677870,N,A17992275,NULL,N0000004104,NULL,NDFRT,PT,N0000004104,"Tuberculosis, Central Nervous System",0,N,256
C0275904,ENG,S,L9444698,PF,S11733457,Y,A18091308,NULL,NULL,013.90,ICD9CM,PT,013.90,"Unspecified tuberculosis of central nervous system, unspecified",0,N,NULL
C0275904,ENG,S,L0546539,PF,S11868878,Y,A18599352,0000084512,0000026894,NULL,CHV,PT,0000026894,"cns tuberculosis",0,N,256
C0275904,ENG,P,L0380765,VW,S1677869,Y,A26661507,NULL,M0328653,D020306,MSH,ET,D020306,"Central Nervous System Tuberculosis",0,N,NULL
C0275904,ENG,S,L0179543,PF,S0244058,Y,A8342549,NULL,NULL,013.9,ICD9CM,HT,013.9,"Unspecified tuberculosis of central nervous system",0,N,256
C0275904,ENG,P,L0380765,VO,S0749640,Y,A8363524,NULL,NULL,013.9,MTHICD9,ET,013.9,"Tuberculosis of central nervous system NOS",0,N,256
C0276532,ENG,P,L0369491,VO,S11842636,Y,A18673620,0000084643,0000026943,NULL,CHV,SY,0000026943,"AIDS tuberculosis",0,N,256
C0276532,ENG,P,L0369491,PF,S11846745,Y,A18673621,0000153990,0000026943,NULL,CHV,PT,0000026943,"aids with tuberculosis",0,N,256
C0276532,ENG,P,L0369491,VO,S11948379,Y,A18692128,0000084644,0000026943,NULL,CHV,SY,0000026943,"tuberculosis AIDS",0,N,NULL
C0026857,ENG,P,L0026857,VO,S0064285,Y,A0088828,NULL,M0014259,D009140,MSH,PM,D009140,"Musculoskeletal Disease",0,N,256
C0026857,ENG,P,L0026857,PF,S0064286,N,A0088829,NULL,M0014259,D009140,MSH,MH,D009140,"Musculoskeletal Diseases",0,N,256
C0026857,ENG,S,L6195489,VO,S0289496,Y,A0319497,NULL,NULL,4000-0257,CSP,PT,4000-0257,"musculoskeletal disorder",0,N,256
C0026857,ENG,S,L6528719,PF,S7599478,Y,A12079825,NULL,M0014259,D009140,MSH,DEV,D009140,"MUSCULOSKELETAL DIS",0,Y,NULL
C0026857,ENG,P,L0026857,PF,S0064286,N,A17898514,NULL,N0000002067,NULL,NDFRT,PT,N0000002067,"Musculoskeletal Diseases",0,N,256
C0026857,ENG,S,L7673836,PF,S8887284,Y,A18066716,NULL,N0000002067,NULL,NDFRT,FN,N0000002067,"Musculoskeletal Diseases [Disease/Finding]",0,N,NULL
C0026857,ENG,S,L6195489,PF,S11916234,Y,A18555729,0000029509,0000008364,NULL,CHV,PT,0000008364,"musculoskeletal disorders",0,N,256
C0026857,ENG,S,L0389164,VO,S11879217,Y,A18574174,0000029505,0000008364,NULL,CHV,SY,0000008364,"disorders musculoskeletal system",0,N,256
C0026857,ENG,S,L6195489,VO,S11878961,Y,A18611453,0000029502,0000008364,NULL,CHV,SY,0000008364,"disorder musculoskeletal",0,N,NULL
C0026857,ENG,S,L1094310,PF,S11879215,Y,A18611454,0000029503,0000008364,NULL,CHV,SY,0000008364,"disorders musculo skeletal",0,N,NULL
C0026857,ENG,S,L6195489,VW,S11879218,Y,A18611455,0000029504,0000008364,NULL,CHV,SY,0000008364,"disorders musculoskeletal",0,N,NULL
C0026857,ENG,P,L0026857,VO,S11878250,Y,A18630018,0000029498,0000008364,NULL,CHV,SY,0000008364,"disease musculoskeletal",0,N,NULL
C0026857,ENG,P,L0026857,VCW,S11878614,Y,A18630019,0000029500,0000008364,NULL,CHV,SY,0000008364,"diseases musculoskeletal",0,N,NULL
C0026857,ENG,S,L0388689,VCW,S11878613,Y,A18630020,0000029501,0000008364,NULL,CHV,SY,0000008364,"diseases musculoskeletal system",0,N,256
C0026857,ENG,S,L6195489,VO,S0289496,N,A18630021,0000029508,0000008364,NULL,CHV,SY,0000008364,"musculoskeletal disorder",0,N,256
C0026857,ENG,P,L0026857,VC,S11916232,Y,A18648619,0000029507,0000008364,NULL,CHV,SY,0000008364,"musculoskeletal diseases",0,N,256
C0026857,ENG,S,L0388689,VO,S11878249,Y,A18667218,0000029499,0000008364,NULL,CHV,SY,0000008364,"disease musculoskeletal system",0,N,256
C0026857,ENG,P,L0026857,VO,S6654091,Y,A18685647,0000029506,0000008364,NULL,CHV,SY,0000008364,"musculoskeletal disease",0,N,256
C0026857,ENG,S,L0388689,PF,S14442245,Y,A23870278,NULL,sh85088700,NULL,LCH_NW,PT,sh85088700,"Musculoskeletal system--Diseases",0,N,256
C0026857,ENG,S,L0389164,VO,S13884935,Y,A23903093,NULL,C107377,NULL,NCI_NICHD,SY,C107377,"Disorder of Musculoskeletal System",0,N,256
C0026857,ENG,S,L0389164,PF,S13025489,N,A23929856,NULL,C107377,NULL,NCI_NICHD,PT,C107377,"Musculoskeletal System Disorder",0,N,256
C0026857,ENG,S,L0389164,PF,S13025489,Y,A23950459,NULL,C107377,NULL,NCI,PT,C107377,"Musculoskeletal System Disorder",0,N,256
C0026857,ENG,S,L7469739,VO,S16504198,Y,A27185982,NULL,M0014259,D009140,MSH,PM,D009140,"Orthopedic Disorder",0,N,256
C0026857,ENG,S,L7469739,PF,S16504197,Y,A27187583,NULL,M0014259,D009140,MSH,ET,D009140,"Orthopedic Disorders",0,N,256
C0026857,ENG,S,L7469739,PF,S16504197,N,A27418002,NULL,N0000002067,NULL,NDFRT,SY,N0000002067,"Orthopedic Disorders",0,N,256
C0026857,ENG,P,L0026857,PF,S0064286,Y,A7754994,NULL,NULL,NULL,MTH,PN,NOCODE,"Musculoskeletal Diseases",0,N,256
C0026913,ENG,P,L0026913,PF,S0064422,N,A0089013,NULL,NULL,0322-0491,CSP,PT,0322-0491,"Mycobacterium avium",0,N,256
C0026913,ENG,P,L0026913,PF,S0064422,N,A0089014,NULL,M0014284,D009162,MSH,MH,D009162,"Mycobacterium avium",0,N,256
C0026913,ENG,P,L0026913,PF,S0064422,N,A0089015,NULL,1764,NULL,NCBI,SCN,1764,"Mycobacterium avium",0,N,256
C0026913,ENG,S,L6530744,PF,S7599503,Y,A12094306,NULL,M0014284,D009162,MSH,DEV,D009162,"MYCOBACT AVIUM",0,Y,NULL
C0026913,ENG,P,L0026913,PF,S0064422,N,A17692740,NULL,C86535,NULL,NCI,PT,C86535,"Mycobacterium avium",0,N,256
C0026913,ENG,P,L0026913,PF,S0064422,N,A18285141,NULL,LP20798-2,NULL,LNC,LPN,LP20798-2,"Mycobacterium avium",0,N,256
C0026913,ENG,P,L0026913,VCW,S11853707,Y,A18611464,0000029560,0000008383,NULL,CHV,SY,0000008383,"avium mycobacterium",0,N,256
C0026913,ENG,P,L0026913,VC,S11916332,Y,A18630027,0000029561,0000008383,NULL,CHV,PT,0000008383,"mycobacterium avium",0,N,256
C0026913,ENG,S,L1922873,PF,S2320552,Y,A20502001,NULL,1764,NULL,NCBI,AUN,1764,"Mycobacterium avium Chester 1901 (Approved Lists 1980) emend. Thorel et al. 1990",0,Y,NULL
C0026913,ENG,S,L1952019,PF,S2264129,Y,A2112847,NULL,1764,NULL,NCBI,SY,1764,"Bacillus tuberculosis gallinarum",0,N,256
C0026913,ENG,S,L1951164,PF,S2320814,Y,A2170448,NULL,1764,NULL,NCBI,SY,1764,"Mycobacterium tuberculosis avium",0,N,256
C0026913,ENG,S,L1995243,PF,S2320817,Y,A2170451,NULL,1764,NULL,NCBI,SY,1764,"Mycobacterium tuberculosis typus gallinaceus",0,N,256
C0026913,ENG,S,L1981327,PF,S2362048,Y,A2212276,NULL,1764,NULL,NCBI,SY,1764,"Tuberculose des oiseaux",0,N,256
C0026913,ENG,P,L0026913,PF,S0064422,N,A23865955,NULL,sh88023289,NULL,LCH_NW,PT,sh88023289,"Mycobacterium avium",0,N,256
C0026913,ENG,P,L0026913,VC,S1982996,Y,A23891278,NULL,C86535,NULL,NCI_CDISC,PT,C86535,"MYCOBACTERIUM AVIUM",0,N,256
C0026913,ENG,P,L0026913,PF,S0064422,Y,A27468924,NULL,NULL,NULL,MTH,PN,NOCODE,"Mycobacterium avium",0,N,256
C0026917,ENG,P,L0026917,PF,S0064429,N,A0089030,NULL,NULL,0321-9976,CSP,PT,0321-9976,"Mycobacterium bovis",0,N,256
C0026917,ENG,P,L0026917,PF,S0064429,N,A0089032,NULL,M0014285,D009163,MSH,MH,D009163,"Mycobacterium bovis",0,N,256
C0026917,ENG,P,L0026917,PF,S0064429,N,A0089033,NULL,1765,NULL,NCBI,SCN,1765,"Mycobacterium bovis",0,N,256
C0026917,ENG,S,L6517029,PF,S7599504,Y,A12082611,NULL,M0014285,D009163,MSH,DEV,D009163,"MYCOBACT BOVIS",0,Y,NULL
C0026917,ENG,P,L0026917,PF,S0064429,N,A17686554,NULL,C85545,NULL,NCI,PT,C85545,"Mycobacterium bovis",0,N,256
C0026917,ENG,P,L0026917,PF,S0064429,N,A18283954,NULL,LP19915-5,NULL,LNC,LPN,LP19915-5,"Mycobacterium bovis",0,N,256
C0026917,ENG,P,L0026917,VC,S13479096,Y,A20893892,NULL,NULL,NULL,MTHSPL,SU,XZQ806VFEO,"mycobacterium bovis",0,N,256
C0026917,ENG,P,L0026917,PF,S0064429,N,A20961632,5026866,1320629,NULL,RXNORM,IN,1320629,"Mycobacterium bovis",0,N,256
C0026917,ENG,S,L1924893,PF,S2320563,Y,A21364185,NULL,1765,NULL,NCBI,AUN,1765,"Mycobacterium bovis Karlson and Lessel 1970",0,Y,NULL
C0026917,ENG,S,L11155267,PF,S13831684,Y,A21364186,NULL,1765,NULL,NCBI,AUN,1765,"Mycobacterium bovis subsp. bovis Karlson and Lessel 1970",0,Y,NULL
C0026917,ENG,S,L1959168,PF,S2320816,Y,A2170450,NULL,1765,NULL,NCBI,SY,1765,"Mycobacterium tuberculosis typus bovinus",0,N,256
C0026917,ENG,S,L1959117,PF,S2320819,Y,A2170453,NULL,1765,NULL,NCBI,SY,1765,"Mycobacterium tuberculosis var. bovis",0,N,256
C0026917,ENG,P,L0026917,PF,S0064429,N,A23869393,NULL,sh94009050,NULL,LCH_NW,PT,sh94009050,"Mycobacterium bovis",0,N,256
