CUI,AUI,ATUI,SATUI,SAB,DEF,SUPPRESS,CVF
C0034882,A0110199,AT38137619,NULL,MSH,"Pathological developments in the RECTUM region of the large intestine (INTESTINE, LARGE).",N,NULL
C0034888,A7573376,AT205730930,NULL,NCI,"Protrusion of the rectum through the anus.",N,NULL
C0034888,A24677657,AT206288594,NULL,HPO,"Protrusion of the rectal mucous membrane through the anus. [HPO:probinson]",N,NULL
C0034888,A7573376,AT210366089,NULL,NCI_NICHD,"Protrusion of the anus through the rectum.",N,NULL
C0034888,A0110211,AT38145991,NULL,MSH,"Protrusion of the rectal mucous membrane through the anus. There are various degrees: incomplete with no displacement of the anal sphincter muscle; complete with displacement of the anal sphincter muscle; complete with no displacement of the anal sphincter muscle but with herniation of the bowel; and internal complete with rectosigmoid or upper rectum intussusception into the lower rectum.",N,NULL
C0036494,A7578335,AT213843049,NULL,NCI,"A sensation of discomfort associated with travel over water, which may include nausea, vomiting, dizziness, or sweating.",N,NULL
C0037089,A24382693,AT205728956,NULL,NCI,"Signs and symptoms associated with disturbances within the digestive system, which includes the stomach, intestines and all associated organs that aid in digestion.",N,NULL
C0037089,A0135505,AT38149104,NULL,MSH,"Digestive system manifestations of diseases of the gastrointestinal system or of other organs.",N,NULL
C0037089,A1883272,AT51222638,NULL,CSP,"digestive manifestations that can be either objective when observed by a physician, or subjective when perceived by the patient.",N,NULL
C0038238,A17701536,AT198097888,NULL,NCI,"A finding of an excessive amount of fat in the stool.",N,NULL
C0038238,A24670951,AT206299072,NULL,HPO,"Greater than normal amounts of fat in the feces. This is a result of malabsorption of lipids in the small intestine and results in frothy foul-smelling fecal matter that floats. [HPO:probinson]",N,NULL
C0038238,A2782928,AT38139224,NULL,MSH,"A condition that is characterized by chronic fatty DIARRHEA, a result of abnormal DIGESTION and/or INTESTINAL ABSORPTION of FATS.",N,NULL
C0038238,A0489627,AT51220377,NULL,CSP,"excessive amounts of fats in the feces, as in malabsorption syndromes.",N,NULL
C0038353,A6968673,AT43116958,NULL,MSH,"Abnormal distention of the STOMACH due to accumulation of gastric contents that may reach 10 to 15 liters. Gastric dilatation may be the result of GASTRIC OUTLET OBSTRUCTION; ILEUS; GASTROPARESIS; or denervation.",N,NULL
C0038354,A7624953,AT198090429,NULL,NCI,"A non-neoplastic or neoplastic disorder that affects the stomach. Representative examples of non-neoplastic disorders include gastritis and gastric ulcer. Representative examples of neoplastic disorders include adenomas, carcinomas, and lymphomas.",N,NULL
C0038354,A21143624,AT220102703,NULL,MEDLINEPLUS,"<p>Your stomach is an organ between your esophagus and small intestine. It is where digestion of protein begins. The stomach has three tasks. It stores swallowed food. It mixes the food with stomach acids. Then it sends the mixture on to the small intestine.</p> <p>Most people have a problem with their stomach at one time or another. <a href='https://medlineplus.gov/indigestion.html'>Indigestion</a> and <a href='https://medlineplus.gov/heartburn.html'>heartburn</a> are common problems. You can relieve some stomach problems with over-the-counter medicines and lifestyle changes, such as avoiding fatty foods or eating more slowly. Other problems like <a href='https://medlineplus.gov/pepticulcer.html'>peptic ulcers</a> or <a href='https://medlineplus.gov/gerd.html'>GERD</a> require medical attention. </p> <p>You should see a doctor if you have any of the following:</p> <ul> <li>Blood when you have a bowel movement</li> <li>Severe <a href='https://medlineplus.gov/abdominalpain.html'>abdominal pain</a></li> <li>Heartburn not relieved by antacids </li> <li>Unintended weight loss </li> <li>Ongoing vomiting or diarrhea</li> </ul> <p >NIH: National Institute of Diabetes and Digestive and Kidney Diseases</p>",N,NULL
C0038354,A0119781,AT43116574,NULL,MSH,"Pathological processes involving the STOMACH.",N,NULL
C0038354,A0320038,AT51223751,NULL,CSP,"condition in which there is a deviation from or interruption of the normal structure or function of the stomach.",N,NULL
C0038358,A7597543,AT197967564,NULL,NCI,"An ulcerated lesion in the mucosal surface of the stomach. It may progress to involve the deeper layers of the gastric wall.",N,NULL
C0038358,A7597543,AT197992628,NULL,NCI_CTCAE,"A disorder characterized by a circumscribed, inflammatory and necrotic erosive lesion on the mucosal surface of the stomach.",N,NULL
C0038358,A24666350,AT206301613,NULL,HPO,"An ulcer, that is, an erosion of an area of the gastric mucous membrane. [HPO:probinson]",N,NULL
C0038358,A0119791,AT43117017,NULL,MSH,"Ulceration of the GASTRIC MUCOSA due to contact with GASTRIC JUICE. It is often associated with HELICOBACTER PYLORI infection or consumption of nonsteroidal anti-inflammatory drugs (NSAIDS).",N,NULL
C0038362,A18575524,AT130672076,NULL,CHV,"inflammation of the mucous tissue of the mouth",N,NULL
C0038362,A18575525,AT130672077,NULL,CHV,"inflammation of the mucous tissue of the mouth",N,NULL
C0038362,A7573849,AT197979417,NULL,NCI_NCI-GLOSS,"Inflammation or irritation of the mucous membranes in the mouth.",N,NULL
C0038362,A7573849,AT198029239,NULL,NCI,"Inflammation of the oral mucosa due to local or systemic factors.",N,NULL
C0038362,A7573849,AT198127622,NULL,NCI_CTCAE,"A disorder characterized by inflammation of the oral mucosal.",N,NULL
C0038362,A24667338,AT206287059,NULL,HPO,"Stomatitis is an inflammation of the mucous membranes of any of the structures in the mouth. [HPO:probinson]",N,NULL
C0038362,A7573849,AT210377524,NULL,NCI_NICHD,"Inflammation of the oral mucous membranes.",N,NULL
C0038362,A0489659,AT51221931,NULL,CSP,"inflammation of the oral mucosa due to local or systemic factors.",N,NULL
C0038362,A0119810,AT53894362,NULL,MSH,"INFLAMMATION of the soft tissues of the MOUTH, such as MUCOSA; PALATE; GINGIVA; and LIP.",N,NULL
C0038363,A12789444,AT198131570,NULL,NCI,"A recurrent disease of the oral mucosa of unknown etiology. It is characterized by small white ulcerative lesions, single or multiple, round or oval, lasting for 7-14 days and healing without scarring.",N,NULL
C0038363,A12789444,AT210377631,NULL,NCI_NICHD,"A term used to describe oral, non-keratinized mucosal ulcerations that are shallow, round to oval with a grayish base, and are usually painful. Recurrent aphthous ulcers are often associated with predisposing factors such as stress, familial tendency, trauma, drug hypersensitivity, or underlying disease such as inflammatory bowel disease, systemic lupus erythematosus, and Behcet disease.",N,NULL
C0038363,A21144110,AT220102906,NULL,MEDLINEPLUS,"<p>Canker sores are small, round sores in your <a href='https://medlineplus.gov/mouthdisorders.html'>mouth</a>. They can be on the inside of your cheek, under your tongue, or in the back of your throat. They usually have a red edge and a gray center. They can be quite painful. They are not the same as <a href='https://medlineplus.gov/coldsores.html'>cold sores</a>, which are caused by herpes simplex.</p> <p>Canker sores aren't contagious. They may happen if you have a viral infection. They may also be triggered by stress, food allergies, lack of vitamins and minerals, hormonal changes or menstrual periods. In some cases the cause is unknown.</p> <p>In most cases, the sores go away by themselves. Some ointments, creams or rinses may help with the pain. Avoiding hot, spicy food while you have a canker sore also helps.</p>",N,NULL
C0038363,A0119814,AT38153719,NULL,MSH,"A recurrent disease of the oral mucosa of unknown etiology. It is characterized by small white ulcerative lesions, single or multiple, round or oval. Two to eight crops of lesions occur per year, lasting for 7 to 14 days and then heal without scarring. (From Jablonski's Dictionary of Dentistry, 1992, p742)",N,NULL
C0038363,A0473814,AT51223393,NULL,CSP,"recurrent disease of the oral mucosa of unknown etiology, characterized by small white ulcerative lesions lasting 7 to 14 days.",N,NULL
C0038367,A7577331,AT198029915,NULL,NCI,"Inflammation of the mouth mucosa associated with the presence of ulcers.",N,NULL
C0040409,A0126775,AT218057867,NULL,MSH,"Diseases involving the TONGUE.",N,NULL
C0040409,A21145591,AT220105615,NULL,MEDLINEPLUS,"<p>Your tongue helps you taste, swallow, and chew. You also use it to speak. Your tongue is made up of many muscles. The upper surface contains your taste buds. </p> <p>Problems with the tongue include</p> <ul> <li> Pain </li> <li> Swelling</li> <li> Changes in color or texture</li> <li> Abnormal movement or difficulty moving the tongue</li> <li> <a href='https://medlineplus.gov/tasteandsmelldisorders.html'>Taste</a> problems</li> </ul> <p>These problems can have many different causes. Treatment depends on the underlying problem.</p>",N,NULL
C0040434,A16763271,AT198023175,NULL,NCI,"A change in tooth color. Causes may be local or systemic and include tobacco use, foods, dental plaques, caries, restorative filling materials, trauma, medications, infections, hereditary diseases, and nutritional deficiencies.",N,NULL
C0040434,A16763271,AT198121634,NULL,NCI_CTCAE,"A disorder characterized by a change in tooth hue or tint.",N,NULL
C0040434,A16763271,AT210369979,NULL,NCI_NICHD,"Abnormal tooth color.",N,NULL
C0040434,A0126857,AT38137234,NULL,MSH,"Any change in the hue, color, or translucency of a tooth due to any cause. Restorative filling materials, drugs (both topical and systemic), pulpal necrosis, or hemorrhage may be responsible. (Jablonski, Dictionary of Dentistry, 1992, p253)",N,NULL
C0040435,A0126860,AT218057869,NULL,MSH,"Diseases involving the TEETH.",N,NULL
C0040435,A21144396,AT220103445,NULL,MEDLINEPLUS,"<p>Your teeth are made of a hard, bonelike material. Inside the tooth are nerves and blood vessels. You need your teeth for many activities you may take for granted. These include eating, speaking and even smiling. But tooth disorders are nothing to smile about. They include problems such as <a href='https://medlineplus.gov/toothdecay.html'>cavities</a> (also known as tooth decay), infections, and injuries. </p> <p>The most familiar symptom of a tooth problem is a toothache. Others include worn-down or loose teeth. It's important that you see a dentist if you have any problems with your teeth. Fortunately, you can prevent many tooth disorders by <a href='https://medlineplus.gov/dentalhealth.html'>taking care</a> of your teeth and keeping them clean. </p>",N,NULL
C0085758,A21423075,AT198087445,NULL,NCI,"The severe form of Hirschsprung disease, this is characterized by a complete lack of nerve cells in the large intestine, and often a partial lack in the small intestine. The bowel is not stimulated without innervation and obstruction ensues. Surgical intervention is necessary.",N,NULL
C0085758,A24669895,AT206295246,NULL,HPO,"A type of aganglionic megacolon in which the aganglionic segment comprises the entire colon. [HPO:probinson]",N,NULL
C0149518,A7592847,AT219995991,NULL,NCI,"Acute inflammation of the stomach.",N,NULL
C0149521,A17700794,AT198060823,NULL,NCI,"A chronic inflammatory process causing damage and fibrosis of the pancreatic parenchyma. Signs and symptoms include abdominal pain, malabsorption and diabetes mellitus.",N,NULL
C0149521,A24671428,AT206283894,NULL,HPO,"A chronic form of pancreatitis. [HPO:probinson]",N,NULL
C0149521,A24683843,AT206290500,NULL,HPO,"A recurrent form of pancreatitis. [HPO:probinson]",N,NULL
C0149521,A8434853,AT53895899,NULL,MSH,"INFLAMMATION of the PANCREAS that is characterized by recurring or persistent ABDOMINAL PAIN with or without STEATORRHEA or DIABETES MELLITUS. It is characterized by the irregular destruction of the pancreatic parenchyma which may be focal, segmental, or diffuse.",N,NULL
C0149745,A7609150,AT205721439,NULL,NCI,"An inflammatory lesion on the mucosal surface of the oral cavity.",N,NULL
C0149745,A24672698,AT206285531,NULL,HPO,"Erosion of the mucous mebrane of the mouth with local excavation of the surface, resulting from the sloughing of inflammatory necrotic tissue. [HPO:probinson]",N,NULL
C0149745,A0758449,AT53894424,NULL,MSH,"A loss of mucous substance of the mouth showing local excavation of the surface, resulting from the sloughing of inflammatory necrotic tissue. It is the result of a variety of causes, e.g., denture irritation, aphthous stomatitis (STOMATITIS, APHTHOUS); NOMA; necrotizing gingivitis (GINGIVITIS, NECROTIZING ULCERATIVE); TOOTHBRUSHING; and various irritants. (From Jablonski, Dictionary of Dentistry, 1992, p842)",N,NULL
C0149978,A7616756,AT198098762,NULL,NCI,"An adenocarcinoma arising from the rectum. It is more frequently seen in populations with a Western type diet and in patients with a history of chronic inflammatory bowel disease. Signs and symptoms include intestinal bleeding, anemia, and change in bowel habits. According to the degree of cellular differentiation, rectal adenocarcinomas are divided into well, moderately, and poorly differentiated. Histologic variants include mucinous adenocarcinoma, signet ring cell carcinoma, medullary carcinoma, serrated adenocarcinoma, cribriform comedo-type adenocarcinoma, and micropapillary adenocarcinoma.",N,NULL
C0151546,A7612122,AT198036985,NULL,NCI_NCI-GLOSS,"Cancer that forms in tissues of the oral cavity (the mouth). The tissues of the oral cavity include the lips, the lining inside the cheeks and lips, the front two thirds of the tongue, the upper and lower gums, the floor of the mouth under the tongue, the bony roof of the mouth, and the small area behind the wisdom teeth.",N,NULL
C0151546,A7612122,AT198086012,NULL,NCI,"A carcinoma arising in the oral cavity. Most oral cavity carcinomas are squamous cell carcinomas of the tongue, buccal mucosa, or gums. Less frequent morphologic variants include mucoepidermoid carcinoma and adenocarcinoma.",N,NULL
C0151594,A28253611,AT225117933,NULL,HPO,"Passage of many stools containing blood. []",N,NULL
C0151970,A7578100,AT198053735,NULL,NCI_CTCAE,"A disorder characterized by a circumscribed, inflammatory and necrotic erosive lesion on the mucosal surface of the esophageal wall.",N,NULL
C0151970,A7578100,AT198090438,NULL,NCI,"An ulcerated lesion in the esophageal wall.",N,NULL
C0151970,A24671280,AT206289001,NULL,HPO,"Defect in the epithelium of the esophagus, essentially an open sore in the lining of the esophagus. [HPO:probinson]",N,NULL
C0151977,A16760731,AT197973131,NULL,NCI,"A circumscribed inflammatory and necrotic erosive lesion in the mucosa surface of the small intestine.",N,NULL
C0151977,A16760731,AT198072185,NULL,NCI_CTCAE,"A disorder characterized by a circumscribed, inflammatory and necrotic erosive lesion on the mucosal surface of the small intestine.",N,NULL
C0152018,A7594815,AT198017491,NULL,NCI,"A malignant epithelial tumor arising from the esophageal mucosa. Two major histologic types of esophageal carcinoma have been described: squamous cell carcinoma and adenocarcinoma. This type of cancer is associated with excessive ethanol and cigarette usage.",N,NULL
C0152018,A7594815,AT198029920,NULL,NCI_NCI-GLOSS,"Cancer that forms in tissues lining the esophagus (the muscular tube through which food passes from the throat to the stomach). Two types of esophageal cancer are squamous cell carcinoma (cancer that begins in flat cells lining the esophagus) and adenocarcinoma (cancer that begins in cells that make and release mucus and other fluids).",N,NULL
C0152018,A24683521,AT206295308,NULL,HPO,"The presence of a carcinoma of the esophagus. [DDD:hfirth]",N,NULL
C0152020,A17699587,AT197960983,NULL,NCI_CTCAE,"A disorder characterized by an incomplete paralysis of the muscles of the stomach wall resulting in delayed emptying of the gastric contents into the small intestine.",N,NULL
C0152020,A17699587,AT198121693,NULL,NCI,"Paralysis of the muscles of the stomach wall resulting in delayed emptying of the gastric contents into the small intestine.",N,NULL
C0152020,A24670954,AT206286040,NULL,HPO,"Decreased strength of the Muscle layer of stomach, which leads to a decreased ability to empty the contents of the stomach despite the absence of obstruction. [HPO:probinson]",N,NULL
C0152020,A17699587,AT210375747,NULL,NCI_NICHD,"Paralysis of the muscles of the stomach wall resulting in delayed emptying of the gastric contents into the small intestine.",N,NULL
C0152020,A0416384,AT43117142,NULL,MSH,"Chronic delayed gastric emptying. Gastroparesis may be caused by motor dysfunction or paralysis of STOMACH muscles or may be associated with other systemic diseases such as DIABETES MELLITUS.",N,NULL
C0153405,A7606455,AT197985145,NULL,NCI,"A primary or metastatic malignant neoplasm that affects the pharynx.",N,NULL
C0156147,A12810754,AT219996860,NULL,NCI,"Crohn's disease affecting the colon.",N,NULL
C0156147,A7576648,AT220002991,NULL,NCI,"Inflammation of the colon that is characterized by the presence of granulomas.",N,NULL
C0161819,A24375853,AT205723822,NULL,NCI,"Any disorder of the organs of the digestive system occurring as a consequence of injury to the digestive system.",N,NULL
C0162286,A7632112,AT220000996,NULL,NCI,"Thermal or caustic injury to the esophagus.",N,NULL
C0162651,A0291571,AT43117262,NULL,MSH,"The hindering of output from the STOMACH into the SMALL INTESTINE. This obstruction may be of mechanical or functional origin such as EDEMA from PEPTIC ULCER; NEOPLASMS; FOREIGN BODIES; or AGING.",N,NULL
C0178282,A21421937,AT198099483,NULL,NCI,"The protrusion of abdominal contents through a congenital or acquired defect in the abdominal wall.",N,NULL
C0178282,A6954735,AT43117534,NULL,MSH,"A protrusion of abdominal structures through the retaining ABDOMINAL WALL. It involves two parts: an opening in the abdominal wall, and a hernia sac consisting of PERITONEUM and abdominal contents. Abdominal hernias include groin hernia (HERNIA, FEMORAL; HERNIA, INGUINAL) and VENTRAL HERNIA.",N,NULL
C0221150,A27928233,AT224183164,NULL,NCI,"Pain upon swallowing.",N,NULL
C0232602,A24388527,AT198135967,NULL,NCI_NCI-GLOSS,"The action of the stomach and esophagus to try to vomit (eject some or all of the contents of the stomach). Retching that does not cause vomiting is called dry heaves.",N,NULL
C0232602,A24388527,AT210371958,NULL,NCI_NICHD,"Involuntary spasms of the stomach and esophagus resulting in vomiting or dry heaving.",N,NULL
C0232602,A24388527,AT210375328,NULL,NCI,"Involuntary spasms of the stomach and esophagus resulting in vomiting or dry heaving.",N,NULL
C0235328,A16757198,AT198084485,NULL,NCI_CTCAE,"A disorder characterized by blockage of the normal flow of the intestinal contents in the colon.",N,NULL
C0235328,A16757198,AT198096646,NULL,NCI,"Blockage of the normal flow of the intestinal contents in the colon.",N,NULL
C0235329,A16756245,AT197973130,NULL,NCI_CTCAE,"A disorder characterized by blockage of the normal flow of the intestinal contents.",N,NULL
C0235329,A16756245,AT198035476,NULL,NCI,"Blockage of the normal flow of the small intestinal contents.",N,NULL
C0235333,A7635158,AT219999766,NULL,NCI,"Esophagitis secondary to chemical exposure.",N,NULL
C0235357,A24675103,AT206296144,NULL,HPO,"Developmental hypoplasia of teeth. [HPO:ibailleulforestier]",N,NULL
C0235884,A16764386,AT198059896,NULL,NCI,"A rupture in the gastric wall caused by traumatic or pathologic processes.",N,NULL
C0235884,A16764386,AT198072142,NULL,NCI_CTCAE,"A disorder characterized by a rupture in the stomach wall.",N,NULL
C0235887,A12791220,AT197983257,NULL,NCI,"A rare peritoneal cavity disorder that is characterized by the development of dense fibrous tissue in the peritoneum and the creation of severe adhesions in the abdomen that result in partial or complete small bowel obstruction. It may be idiopathic or develop in patients who receive peritoneal dialysis treatment. Patients present with abdominal distention and pain.",N,NULL
C0235887,A12791220,AT210366136,NULL,NCI_NICHD,"Severe scarring resulting from an inflamed peritoneum.",N,NULL
C0236048,A7597519,AT197967948,NULL,NCI,"A polyp that arises from the stomach. This category includes neoplastic polyps (intestinal-type adenomatous polyps, gastric-type adenomas, and fundic gland polyps), and non-neoplastic polyps (hyperplastic polyps and hamartomatous polyps).",N,NULL
C0236053,A24360519,AT205728375,NULL,NCI,"A circumscribed loss of integrity of the mucous membrane.",N,NULL
C0236053,A24360519,AT210377415,NULL,NCI_NICHD,"A circumscribed loss of integrity of the mucous membrane.",N,NULL
C0266015,A0135388,AT38137984,NULL,MSH,"Congenital structural abnormalities of the DIGESTIVE SYSTEM.",N,NULL
C0266813,A23889153,AT198052149,NULL,NCI,"Blood in the feces that is not visibly apparent.",N,NULL
C0267356,A16766411,AT197998188,NULL,NCI,"A rupture in the duodenal wall due to traumatic or pathologic processes.",N,NULL
C0267356,A16766411,AT198047556,NULL,NCI_CTCAE,"A disorder characterized by a rupture in the duodenal wall.",N,NULL
C0267380,A12817234,AT219999201,NULL,NCI,"Chrohn's disease affecting the ileum.",N,NULL
C0267465,A20259171,AT197963497,NULL,NCI,"Fibrosis of the wall of a segment of the intestine that leads to intestinal lumen narrowing.",N,NULL
C0267941,A0767764,AT43117066,NULL,MSH,"A severe form of acute INFLAMMATION of the PANCREAS characterized by one or more areas of NECROSIS in the pancreas with varying degree of involvement of the surrounding tissues or organ systems. Massive pancreatic necrosis may lead to DIABETES MELLITUS, and malabsorption.",N,NULL
C0333355,A24381749,AT205720351,NULL,NCI,"Inflammation of the mucous membranes.",N,NULL
C0333355,A24381749,AT210363967,NULL,NCI_NICHD,"Inflammation of the mucous membranes.",N,NULL
C0333355,A8396530,AT53894554,NULL,MSH,"An INFLAMMATION of the MUCOSA with burning or tingling sensation. It is characterized by atrophy of the squamous EPITHELIUM, vascular damage, inflammatory infiltration, and ulceration. It usually occurs at the mucous lining of the MOUTH, the GASTROINTESTINAL TRACT or the airway due to chemical irritations, CHEMOTHERAPY, or radiation therapy (RADIOTHERAPY).",N,NULL
C0341047,A24681291,AT206287516,NULL,HPO,"Increased size of the parotid gland. [DDD:jclayton-smith]",N,NULL
C0345240,A21411158,AT198136848,NULL,NCI,"A complete lack of ganglia in the intestine. This is an extremely severe form of Hirschsprung Disease.",N,NULL
C0345240,A24678156,AT206283809,NULL,HPO,"A congenital defect characterized by the lack of ganglion cells in the entire intestine, i.e., the aganglionic segment comprises the entire large and small bowel. [HPO:probinson, pmid:596929]",N,NULL
C0347197,A7630595,AT197960277,NULL,NCI,"A non-metastasizing neoplasm arising from the oral cavity. Representative examples include hemangioma, tongue lipoma, and buccal mucosa papilloma.",N,NULL
C0347197,A7630597,AT198035029,NULL,NCI,"A non-metastasizing neoplasm that arises from the oral cavity or the lips.",N,NULL
C0392025,A7594328,AT198128338,NULL,NCI,"Increasing girth of the mid section of an individual.",N,NULL
C0494710,A7612123,AT220000131,NULL,NCI,"A cystic lesion located in the oral cavity.",N,NULL
C0497538,A24365273,AT205721545,NULL,NCI,"A non-metastasizing neoplasm arising from any part of the digestive system.",N,NULL
C0520459,A0054792,AT38154027,NULL,MSH,"ENTEROCOLITIS with extensive ulceration (ULCER) and NECROSIS. It is observed primarily in LOW BIRTH WEIGHT INFANT.",N,NULL
C0520564,A16755455,AT197973085,NULL,NCI_CTCAE,"A disorder characterized by a circumscribed, inflammatory and necrotic erosive lesion on the mucosal surface of the ileum.",N,NULL
C0520564,A16755455,AT198022962,NULL,NCI,"A circumscribed inflammatory and necrotic erosive lesion in the mucosa surface of the ileum.",N,NULL
C0546837,A7605320,AT198083864,NULL,NCI,"A primary or metastatic malignant neoplasm involving the esophagus.",N,NULL
C0546837,A21142630,AT220107321,NULL,MEDLINEPLUS,"<p>The esophagus is a hollow tube that carries food and liquids from your throat to your stomach. Early esophageal cancer usually does not cause symptoms. Later, you may have symptoms such as</p> <ul> <li>Painful or difficult swallowing</li> <li>Weight loss</li> <li>A hoarse voice or cough that doesn't go away</li> </ul> <p>You're at greater risk for getting esophageal cancer if you smoke, drink heavily, or have <a href='https://medlineplus.gov/gerd.html'>acid reflux</a>. Your risk also goes up as you age</p> <p> Your doctor uses imaging tests and a biopsy to diagnose esophageal cancer. Treatments include surgery, radiation, and chemotherapy. You might also need <a href='https://medlineplus.gov/nutritionalsupport.html'>nutritional support</a>, since the cancer or treatment may make it hard to swallow.</p> <p >NIH: National Cancer Institute</p>",N,NULL
C0596368,A24384605,AT198062357,NULL,NCI,"An abnormality of the digestive system that is present at birth or detected in the neonatal period.",N,NULL
C0596368,A1184788,AT51221217,NULL,CSP,"disorders of the gastrointestinal system that exist at, and usually before, birth regardless of their causation; refers to diseases in the digestive structures stretching from the mouth to anus, but does not include the accessory glandular organs.",N,NULL
C0596535,A1188511,AT51222767,NULL,CSP,"condition in which there is a deviation from or interruption of the normal structure or function of the site of transition from the stratified squamous epithelium of the esophagus to the simple columnar epithelium of the cardia of the stomach.",N,NULL
C0596596,A1183629,AT51219511,NULL,CSP,"disorder of the vessels, supply or flow of blood through the gastrointestinal system.",N,NULL
C0687707,A1174522,AT51224370,NULL,CSP,"disturbance of structure, function, or both of the anus and/or rectum.",N,NULL
C0687713,A16755314,AT198022957,NULL,NCI_CTCAE,"A disorder characterized by a sensation of marked discomfort in the gastrointestinal region.",N,NULL
C0687713,A16755314,AT198109109,NULL,NCI,"Painful sensation in the gastrointestinal region.",N,NULL
C0699790,A7591371,AT198043388,NULL,NCI_NCI-GLOSS,"Cancer that forms in the tissues of the colon (the longest part of the large intestine). Most colon cancers are adenocarcinomas (cancers that begin in cells that make and release mucus and other fluids).",N,NULL
C0699790,A7591371,AT198117075,NULL,NCI,"A malignant epithelial neoplasm that arises from the colon and invades through the muscularis mucosa into the submucosa. The vast majority are adenocarcinomas.",N,NULL
C0699791,A7597432,AT198104812,NULL,NCI_NCI-GLOSS,"Cancer that forms in tissues lining the stomach.",N,NULL
C0699791,A7597432,AT198104813,NULL,NCI,"A malignant epithelial tumor of the stomach mucosa. The vast majority of gastric carcinomas are adenocarcinomas, arising from the gastric glandular epithelium.",N,NULL
C0699791,A24683646,AT206284941,NULL,HPO,"A cancer arising in any part of the stomach. [HPO:probinson]",N,NULL
C0699791,A21145210,AT220103403,NULL,MEDLINEPLUS,"<p>The stomach is an organ between the esophagus and the small intestine. It mixes food with stomach acid and helps digest protein. Stomach cancer mostly affects older people - two-thirds of people who have it are over age 65. Your risk of getting it is also higher if you</p> <ul> <li>Have had a <a href='https://medlineplus.gov/helicobacterpyloriinfections.html'>Helicobacter pylori infection</a></li> <li>Have had stomach inflammation</li> <li>Are a man</li> <li>Eat lots of salted, smoked, or pickled foods </li> <li>Smoke cigarettes </li> <li>Have a family history of stomach cancer</li> </ul> <p>It is hard to diagnose stomach cancer in its early stages. Indigestion and stomach discomfort can be symptoms of early cancer, but other problems can cause the same symptoms. In advanced cases, there may be blood in your stool, vomiting, unexplained weight loss, jaundice, or trouble swallowing. Doctors diagnose stomach cancer with a physical exam, blood and imaging tests, an endoscopy, and a biopsy.</p> <p>Because it is often found late, it can be hard to treat stomach cancer. Treatment options include surgery, chemotherapy, radiation or a combination.</p> <p >NIH: National Cancer Institute</p>",N,NULL
C0700639,A20240831,AT198074886,NULL,NCI,"An abnormality characterized by thickening of the muscle in the wall of the pylorus. It results in the narrowing of the pyloric channel. The overlying mucosa may appear hypertrophic as well. Clinical signs and symptoms appear early in life and include projectile vomiting and dehydration.",N,NULL
C0700639,A20240831,AT210366201,NULL,NCI_NICHD,"Narrowing of the pyloric channel, the opening from the stomach to the duodenum, caused by enlargement and thickening of the circular muscular layer surrounding this opening.",N,NULL
C0700639,A6976266,AT43117449,NULL,MSH,"Narrowing of the pyloric canal due to HYPERTROPHY of the surrounding circular muscle. It is usually seen in infants or young children.",N,NULL
C1384493,A26616996,AT100258861,NULL,MSH,"Inflammation of a mucous membrane with increased flow of mucous in humans or animals. Catarrh is used mostly in a historical context.",N,NULL
C2675627,A24679100,AT206300502,NULL,HPO,"Clay colored stools lacking bile pigment. [HPO:probinson]",N,NULL
C0000729,A7576220,AT198115864,NULL,NCI,"An involuntary muscular contraction involving a muscle of the abdomen or of a hollow organ within the abdomen.",N,NULL
C0012238,A11608007,AT148903567,NULL,GO,"The whole of the physical, chemical, and biochemical processes carried out by multicellular organisms to break down ingested nutrients into components that may be easily absorbed and directed into metabolism. [GOC:isa_complete, ISBN:0198506732]",N,NULL
C0012238,A7570063,AT197978322,NULL,NCI_NCI-GLOSS,"The process of breaking down food into substances the body can use for energy, tissue growth, and repair.",N,NULL
C0012238,A7570063,AT198028219,NULL,NCI,"The process or act of converting food into chemical substances that can be absorbed and assimilated.",N,NULL
C0012238,A0477818,AT32351139,NULL,CSP,"process of breakdown of food for metabolism and use by the body.",N,NULL
C0012238,A0048761,AT38141965,NULL,MSH,"The process of breakdown of food for metabolism and use by the body.",N,NULL
C0012240,A24384614,AT197953238,NULL,NCI_NCI-GLOSS,"The organs that take in food and turn it into products that the body can use to stay healthy. Waste products the body cannot use leave the body through bowel movements. The digestive system includes the salivary glands, mouth, esophagus, stomach, liver, pancreas, gallbladder, small and large intestines, and rectum.",N,NULL
C0012240,A24384614,AT198002953,NULL,NCI,"The system that includes the esophagus, stomach, small and large intestine, anus, liver, biliary tract, and pancreas.",N,NULL
C0012240,A24384614,AT198101522,NULL,NCI_CDISC,"The system that includes the esophagus, stomach, small and large intestine, anus, liver, biliary tract, and pancreas. (NCI)",N,NULL
C0012240,A0048766,AT43116720,NULL,MSH,"A group of organs stretching from the MOUTH to the ANUS, serving to breakdown foods, assimilate nutrients, and eliminate waste. In humans, the digestive system includes the GASTROINTESTINAL TRACT and the accessory glands (LIVER; BILIARY TRACT; PANCREAS).",N,NULL
C0012240,A0479786,AT51219262,NULL,CSP,"system consists of the gastrointestinal tract, a tube extending from the mouth to the anus; its purpose is to break down food, prepare it for absorption and eliminate waste.",N,NULL
C0012240,A0477822,AT51220669,NULL,CSP,"group of organs stretching from the mouth to the anus, serving to breakdown foods, assimilate nutrients, and eliminate waste; in humans, the digestive system includes the gastrointestinal tract (mouth, esophagus, stomach, intestines, anus) and the accessory glands (liver, biliary tract, pancreas), and associated hormones and secretions.",N,NULL
