CUI,AUI,ATUI,SATUI,SAB,DEF,SUPPRESS,CVF
C0005910,A0474927,AT51221722,NULL,CSP,"weight of an organism's body, usually measured in kilograms or pounds.",N,NULL
C0012155,A0048522,AT141596115,NULL,MSH,"Regular course of eating and drinking adopted by a person or animal.",N,NULL
C0012155,A7570054,AT198015594,NULL,NCI_NCI-GLOSS,"The things a person eats and drinks.",N,NULL
C0012155,A7570054,AT198077144,NULL,NCI,"The customary allowance of food and drink taken by a person or an animal from day to day, particularly one especially planned to meet specific requirements of the individual, including or excluding certain items of food; a prescribed course of eating and drinking in which the amount and kind of food, as well as the times at which it is to be taken, are regulated for therapeutic purposes or selected with reference to a particular state of health.",N,NULL
C0012155,A21142613,AT230152752,NULL,MEDLINEPLUS,"<p>If you are overweight or have <a href='https://medlineplus.gov/obesity.html'>obesity</a>, <a href='https://medlineplus.gov/weightcontrol.html'>losing weight</a> can improve your health. It might also help you prevent weight-related diseases, such as heart disease, diabetes, arthritis and some cancers. A healthy diet is an important part of a weight-loss program. It</p> <ul> <li>May include fruits, vegetables, whole grains, and fat-free or low-fat milk and milk products</li> <li>May include lean meats, poultry, fish, beans, eggs and nuts</li> <li>Goes easy on saturated fats, trans fat, cholesterol, salt (sodium), and added sugars</li> </ul> <p>The key to losing weight is to burn more calories than you eat and drink. A diet can help you to do this through portion control. There are many different types of diets. Some, like the Mediterranean diet, describe a traditional way of eating from a specific region. Others, like the <a href='https://medlineplus.gov/dashdiet.html'>DASH diet</a>, were designed for people who have certain health problems. But they may also help you to lose weight. There are also fad or crash diets that severely restrict calories or the types of food you are allowed to eat. They may sound promising, but they rarely lead to permanent weight loss. They also may not provide all of the nutrients your body needs. </p> <p>In addition to a diet, adding <a href='https://medlineplus.gov/exerciseandphysicalfitness.html'>exercise</a> into your daily life can help you to lose weight.</p> <p >NIH: National Institute of Diabetes and Digestive and Kidney Diseases</p>",N,NULL
C0012155,A0477755,AT51223875,NULL,CSP,"usual food and drink consumed by an individual; for indexing what is medically prescribed to treat a condition use DIET THERAPY.",N,NULL
C0012167,A0048545,AT115063389,NULL,MSH,"A diet designed to cause an individual to lose weight.",N,NULL
C0012167,A8323509,AT144246483,NULL,HL7V3.0,"<p>A diet that seeks to reduce body fat, typically low energy content (800-1600 kcal).</p>",N,NULL
C0013473,A19044756,AT197962217,NULL,NCI,"A broad group of psychological disorders with abnormal eating behaviors leading to physiological effects from overeating or insufficient food intake.",N,NULL
C0013473,A21144563,AT203072963,NULL,MEDLINEPLUS,"<p>Eating disorders are serious behavior problems. They can include severe overeating or not consuming enough food to stay healthy. They also involve extreme concern about your shape or weight.</p> <p>Types of eating disorders include</p> <ul> <li>Anorexia nervosa, in which you become too thin, but you don't eat enough because you think you are fat </li> <li>Bulimia nervosa, which involves periods of overeating followed by purging, sometimes through self-induced vomiting or using laxatives</li> <li>Binge-eating, which is out-of-control eating</li> </ul> <p>Women are more likely than men to have eating disorders. They usually start in the teenage years and often occur along with depression, anxiety disorders, and substance abuse.</p> <p>Eating disorders can lead to heart and kidney problems and even death. Getting help early is important. Treatment involves monitoring, talk therapy, nutritional counseling, and sometimes medicines. </p> <p >NIH: National Institute of Mental Health</p>",N,NULL
C0013473,A0478236,AT51221364,NULL,CSP,"group of disorders characterized by physiological and psychological disturbances in eating behavior, appetite or food intake.",N,NULL
C0019247,A7576635,AT197979890,NULL,NCI,"Genetic diseases are diseases in which inherited genes predispose to increased risk. The genetic disorders associated with cancer often result from an alteration or mutation in a single gene. The diseases range from rare dominant cancer family syndrome to familial tendencies in which low-penetrance genes may interact with other genes or environmental factors to induce cancer. Research may involve clinical, epidemiologic, and laboratory studies of persons, families, and populations at high risk of these disorders.",N,NULL
C0019247,A21142647,AT220107372,NULL,MEDLINEPLUS,"<p>Genes are the building blocks of heredity. They are passed from parent to child. They hold DNA, the instructions for making proteins. Proteins do most of the work in cells. They move molecules from one place to another, build structures, break down toxins, and do many other maintenance jobs.</p> <p>Sometimes there is a mutation, a change in a gene or genes. The mutation changes the gene's instructions for making a protein, so the protein does not work properly or is missing entirely. This can cause a medical condition called a genetic disorder.</p> <p>You can inherit a gene mutation from one or both parents. A mutation can also happen during your lifetime.</p> <p>There are three types of genetic disorders:</p> <ul> <li>Single-gene disorders, where a mutation affects one gene. Sickle cell anemia is an example.</li> <li>Chromosomal disorders, where chromosomes (or parts of chromosomes) are missing or changed. Chromosomes are the structures that hold our genes. Down syndrome is a chromosomal disorder.</li> <li>Complex disorders, where there are mutations in two or more genes. Often your lifestyle and environment also play a role. Colon cancer is an example.</li> </ul> <p><a href='https://medlineplus.gov/genetictesting.html'>Genetic tests</a> on blood and other tissue can identify genetic disorders.</p> <p >NIH: National Library of Medicine</p>",N,NULL
C0019247,A7759455,AT38151519,NULL,MSH,"Diseases caused by genetic mutations that are inherited from a parent's genome.",N,NULL
C0019247,A1188530,AT58740985,NULL,CSP,"general term for any disorder caused by a genetic mechanism, comprising chromosome aberrations or anomalies, mendelian or monogenic or single-gene disorders, and multifactorial disorders; note that all genetic disorders are not treed under this term; see RTs for others; in addition, many disorders not treed here or under RTs may have a genetic component.",N,NULL
C0020505,A24365350,AT205732218,NULL,NCI,"Excessive appetite.",N,NULL
C0020505,A24682281,AT206286045,NULL,HPO,"A neurological anomaly with gross overeating associated with an abnormally strong desire or need to eat. [HPO:probinson]",N,NULL
C0020505,A24365350,AT210377410,NULL,NCI_NICHD,"Excessive appetite.",N,NULL
C0020505,A0070867,AT38134983,NULL,MSH,"Ingestion of a greater than optimal quantity of food.",N,NULL
C0020505,A0485602,AT51223738,NULL,CSP,"ingestion of a greater than optimal quantity of food.",N,NULL
C0023765,A0080337,AT53896049,NULL,MSH,"Removal of localized SUBCUTANEOUS FAT deposits by SUCTION CURETTAGE or blunt CANNULATION in the cosmetic correction of OBESITY and other esthetic contour defects.",N,NULL
C0037302,A0116986,AT38137942,NULL,MSH,"The measurement of subcutaneous fat located directly beneath the skin by grasping a fold of skin and subcutaneous fat between the thumb and forefinger and pulling it away from the underlying muscle tissue. The thickness of the double layer of skin and subcutaneous tissue is then read with a caliper. The five most frequently measured sites are the upper arm, below the scapula, above the hip bone, the abdomen, and the thigh. Its application is the determination of relative fatness, of changes in physical conditioning programs, and of the percentage of body fat in desirable body weight. (From McArdle, et al., Exercise Physiology, 2d ed, p496-8)",N,NULL
C0043094,A12795782,AT198082266,NULL,NCI,"An increase in total body weight.",N,NULL
C0043094,A12795782,AT198094451,NULL,NCI_CDISC,"A change in overall body weight, relative to the beginning of the collection period.",N,NULL
C0043094,A12795782,AT198131594,NULL,NCI_CTCAE,"A finding characterized by an increase in overall body weight; for pediatrics, greater than the baseline growth curve.",N,NULL
C0043094,A12795782,AT210375729,NULL,NCI_NICHD,"An increase in total body weight.",N,NULL
C0043094,A1411847,AT32353740,NULL,CSP,"increase in body weight over existing weight; unintentional as well as intentional gain.",N,NULL
C0043094,A0133808,AT43117265,NULL,MSH,"Increase in BODY WEIGHT over existing weight.",N,NULL
C0162429,A7571945,AT198017560,NULL,NCI,"Inadequate nutrition resulting from poor diet, malabsorption, or abnormal nutrient distribution.",N,NULL
C0162429,A7571945,AT198091188,NULL,NCI_NCI-GLOSS,"A condition caused by not getting enough calories or the right amount of key nutrients, such as vitamins and minerals, that are needed for health. Malnutrition may occur when there is a lack of nutrients in the diet or when the body cannot absorb nutrients from food. Cancer and cancer treatment may cause malnutrition.",N,NULL
C0162429,A2782745,AT218037350,NULL,MSH,"An imbalanced nutritional status resulting from insufficient intake of nutrients to meet normal physiological requirement.",N,NULL
C0162429,A21142699,AT220107504,NULL,MEDLINEPLUS,"<p>Food provides the energy and nutrients you need to be healthy. If you don't get enough nutrients -- including <a href='https://medlineplus.gov/dietaryproteins.html'>proteins</a>, <a href='https://medlineplus.gov/carbohydrates.html'>carbohydrates</a>, <a href='https://medlineplus.gov/dietaryfats.html'>fats</a>, <a href='https://medlineplus.gov/vitamins.html'>vitamins</a>, and <a href='https://medlineplus.gov/minerals.html'>minerals</a> - you may suffer from malnutrition.</p> <p>Causes of malnutrition include:</p> <ul> <li>Lack of specific nutrients in your diet. Even the lack of one vitamin can lead to malnutrition.</li> <li>An unbalanced diet</li> <li>Certain medical problems, such as <a href='https://medlineplus.gov/malabsorptionsyndromes.html'>malabsorption syndromes</a> and cancers</li> </ul> <p>Symptoms may include fatigue, dizziness, and weight loss. Or, you may have no symptoms. To diagnose the cause of the problem, your doctor may do blood tests and a nutritional assessment. Treatment may include replacing the missing nutrients and treating the underlying cause.</p>",N,NULL
C0162429,A0483292,AT51224424,NULL,CSP,"disorder of nutrition due to unbalanced or insufficient diet or to defective assimilation or utilization of nutrients.",N,NULL
C0299583,A18618175,AT130672702,NULL,CHV,"a substance produced by fat cells and involved in the regulation of appetite",N,NULL
C0299583,A18636873,AT130672703,NULL,CHV,"a substance produced by fat cells and involved in the regulation of appetite",N,NULL
C0299583,A10772136,AT198104489,NULL,NCI,"Leptin (167 aa, ~16 kDa) is encoded by the human LEP gene. This protein is secreted by adipocytes and plays a role in the regulation of both appetite and body fat stores.",N,NULL
C0299583,A0599425,AT51218710,NULL,CSP,"made in adipose cells and is important in the response to starvation and in feedback regulation of energy expenditure, food intake, and adiposity.",N,NULL
C0299583,A1651267,AT73530590,NULL,MSH,"A 16-kDa peptide hormone secreted from WHITE ADIPOCYTES. Leptin serves as a feedback signal from fat cells to the CENTRAL NERVOUS SYSTEM in regulation of food intake, energy balance, and fat storage.",N,NULL
C0376607,A0646026,AT38133813,NULL,MSH,"Agents that increase energy expenditure and weight loss by neural and chemical regulation. Beta-adrenergic agents and serotoninergic drugs have been experimentally used in patients with non-insulin dependent diabetes mellitus (NIDDM) to treat obesity.",N,NULL
C0497406,A18583865,AT130671600,NULL,CHV,"BMI 25",N,NULL
C0497406,A18695297,AT130671601,NULL,CHV,"BMI 25",N,NULL
C0497406,A19054893,AT198037541,NULL,NCI_NCI-GLOSS,"Being too heavy for one's height. Excess body weight can come from fat, muscle, bone, and/or water retention. Being overweight does not always mean being obese.",N,NULL
C0497406,A19054893,AT220005303,NULL,NCI,"A condition in which body mass index falls between 25 and 29.9.",N,NULL
C0497406,A28254819,AT225121450,NULL,HPO,"Increased body weight with a body mass index of 25-29.9 kg per square meter. []",N,NULL
C0497406,A8396102,AT53894412,NULL,MSH,"A status with BODY WEIGHT that is above certain standard of acceptable or desirable weight. In the scale of BODY MASS INDEX, overweight is defined as having a BMI of 25.0-29.9 kg/m2. Overweight may or may not be due to increases in body fat (ADIPOSE TISSUE), hence overweight does not equal ""over fat"".",N,NULL
C0920298,A21144846,AT230153941,NULL,MEDLINEPLUS,"<p>Keeping a healthy weight is crucial. If you are underweight or overweight, or have <a href='https://medlineplus.gov/obesity.html'>obesity</a>, you may have a higher risk of certain health problems.</p> <p>About two thirds of adults in the U.S. are overweight or have obesity. Achieving a healthy weight can help you control your cholesterol, blood pressure and blood sugar. It might also help you prevent weight-related diseases, such as heart disease, diabetes, arthritis and some cancers. </p> <p>Eating too much or not being physically active enough will make you overweight. To maintain your weight, the calories you eat must equal the energy you burn. To lose weight, you must use more calories than you eat. A weight-control strategy might include</p> <ul> <li>Choosing low-fat, low-calorie foods</li> <li>Eating smaller portions</li> <li>Drinking water instead of sugary drinks</li> <li>Being physically active</li> </ul> <p>Eating extra calories within a well-balanced diet can help to add weight.</p> <p >NIH: National Institute of Diabetes and Digestive and Kidney Diseases</p>",N,NULL
C0920298,A1185158,AT32351834,NULL,CSP,"therapy to regulate body weight.",N,NULL
C1563743,A8394979,AT53895979,NULL,MSH,"The amount of fat or lipid deposit at a site or an organ in the body, an indicator of body fat status.",N,NULL
C4024583,A24669477,AT206292001,NULL,HPO,"An increase in adipose tissue mass by hyperplastic growth (increase in the number of adipocytes) or by hypertrophic growth (increase in the size of adipocytes occurring primarily by lipid accumulation within the cell). [HPO:curators]",N,NULL
C0006111,A20257776,AT198123857,NULL,NCI,"A non-neoplastic or neoplastic disorder that affects the brain.",N,NULL
C0006111,A21144495,AT220102888,NULL,MEDLINEPLUS,"<p>The brain is the control center of the body. It controls thoughts, memory, speech, and movement. It regulates the function of many organs. When the brain is healthy, it works quickly and automatically. However, when problems occur, the results can be devastating. </p> <p> <a href='https://medlineplus.gov/encephalitis.html'>Inflammation in the brain</a> can lead to problems such as vision loss, weakness and paralysis. Loss of brain cells, which happens if you suffer a <a href='https://medlineplus.gov/stroke.html'>stroke</a>, can affect your ability to think clearly. <a href='https://medlineplus.gov/braintumors.html'>Brain tumors</a> can also press on nerves and affect brain function. Some brain diseases are <a href='https://medlineplus.gov/geneticbraindisorders.html'>genetic</a>. And we do not know what causes some brain diseases, such as <a href='https://medlineplus.gov/alzheimersdisease.html'>Alzheimer's disease</a>.</p> <p>The symptoms of brain diseases vary widely depending on the specific problem. In some cases, damage is permanent. In other cases, treatments such as surgery, medicines, or physical therapy can correct the source of the problem or improve symptoms. </p>",N,NULL
C0006111,A0032452,AT38134607,NULL,MSH,"Pathologic conditions affecting the BRAIN, which is composed of the intracranial components of the CENTRAL NERVOUS SYSTEM. This includes (but is not limited to) the CEREBRAL CORTEX; intracranial white matter; BASAL GANGLIA; THALAMUS; HYPOTHALAMUS; BRAIN STEM; and CEREBELLUM.",N,NULL
C0006111,A0248518,AT51222376,NULL,CSP,"pathologic conditions affecting the brain, which is composed of the intracranial components of the central nervous system.",N,NULL
C0027765,A7585693,AT197966860,NULL,NCI,"A non-neoplastic or neoplastic disorder that affects the brain, spinal cord, or peripheral nerves.",N,NULL
C0027765,A21143939,AT220106168,NULL,MEDLINEPLUS,"<p>The brain, spinal cord, and nerves make up the nervous system. Together they control all the workings of the body. When something goes wrong with a part of your nervous system, you can have trouble moving, speaking, swallowing, breathing, or learning. You can also have problems with your memory, senses, or mood.</p> <p>There are more than 600 neurologic diseases. Major types include</p> <ul> <li> Diseases caused by faulty genes, such as <a href='https://medlineplus.gov/huntingtonsdisease.html'>Huntington's disease</a> and <a href='https://medlineplus.gov/musculardystrophy.html'>muscular dystrophy</a></li> <li> Problems with the way the nervous system develops, such as <a href='https://medlineplus.gov/spinabifida.html'>spina bifida</a></li> <li> <a href='https://medlineplus.gov/degenerativenervediseases.html'>Degenerative diseases</a>, where nerve cells are damaged or die, such as <a href='https://medlineplus.gov/parkinsonsdisease.html'>Parkinson's disease </a>and <a href='https://medlineplus.gov/alzheimersdisease.html'>Alzheimer's disease</a></li> <li> Diseases of the blood vessels that supply the brain, such as <a href='https://medlineplus.gov/stroke.html'>stroke</a></li> <li> Injuries to the <a href='https://medlineplus.gov/spinalcordinjuries.html'>spinal cord</a> and <a href='https://medlineplus.gov/traumaticbraininjury.html'>brain</a></li> <li> Seizure disorders, such as <a href='https://medlineplus.gov/epilepsy.html'>epilepsy</a> </li> <li> Cancer, such as <a href='https://medlineplus.gov/braintumors.html'>brain tumors</a></li> <li> infections, such as <a href='https://medlineplus.gov/meningitis.html'>meningitis</a></li> </ul>",N,NULL
C0027765,A1305770,AT32352849,NULL,CSP,"impairment of health or a condition of abnormal functioning of the nervous system.",N,NULL
C0027765,A0091426,AT38134939,NULL,MSH,"Diseases of the central and peripheral nervous system. This includes disorders of the brain, spinal cord, cranial nerves, peripheral nerves, nerve roots, autonomic nervous system, neuromuscular junction, and muscle.",N,NULL
C0042373,A7628925,AT197967646,NULL,NCI,"A non-neoplastic or neoplastic disorder affecting the arteries, veins, or lymphatic vessels. Examples include vasculitis, thrombophlebitis, arteriosclerosis, lymphedema, hemangioma, and angiosarcoma.",N,NULL
C0042373,A21143655,AT220103477,NULL,MEDLINEPLUS,"<p>The vascular system is the body's network of blood vessels. It includes the arteries, veins and capillaries that carry blood to and from the heart. Problems of the vascular system are common and can be serious. Arteries can become thick and stiff, a problem called <a href='https://medlineplus.gov/atherosclerosis.html'>atherosclerosis</a>. <a href='https://medlineplus.gov/bloodclots.html'>Blood clots</a> can clog vessels and block blood flow to the heart or brain. Weakened blood vessels can burst, causing bleeding inside the body. </p> <p>You are more likely to have vascular disease as you get older. Other factors that make vascular disease more likely include</p> <ul> <li> Family history of vascular or heart diseases</li> <li> Pregnancy</li> <li> Illness or injury </li> <li> Long periods of sitting or standing still</li> <li> Any condition that affects the heart and blood vessels, such as diabetes or high cholesterol </li> <li> Smoking </li> <li> Obesity </li> </ul> <p>Losing weight, eating healthy foods, being active and not smoking can help vascular disease. Other treatments include medicines and surgery.</p>",N,NULL
C0042373,A0318491,AT51219758,NULL,CSP,"condition in which there is a deviation from or interruption of the normal structure or function of the blood vessels.",N,NULL
C0042373,A0131585,AT73533065,NULL,MSH,"Pathological processes involving any of the BLOOD VESSELS in the cardiac or peripheral circulation. They include diseases of ARTERIES; VEINS; and rest of the vasculature system in the body.",N,NULL
C0007785,A10760368,AT198055858,NULL,NCI_FDA,"An ischemic condition of the brain, producing a persistent focal neurological deficit in the area of distribution of the cerebral arteries.",N,NULL
C0007785,A10760368,AT198055859,NULL,NCI,"An ischemic condition of the brain, producing a persistent focal neurological deficit in the area of distribution of the cerebral arteries.",N,NULL
C0007785,A0037008,AT73553651,NULL,MSH,"The formation of an area of NECROSIS in the CEREBRUM caused by an insufficiency of arterial or venous blood flow. Infarcts of the cerebrum are generally classified by hemisphere (i.e., left vs. right), lobe (e.g., frontal lobe infarction), arterial distribution (e.g., INFARCTION, ANTERIOR CEREBRAL ARTERY), and etiology (e.g., embolic infarction).",N,NULL
C0007786,A1637707,AT43117313,NULL,MSH,"Localized reduction of blood flow to brain tissue due to arterial obstruction or systemic hypoperfusion. This frequently occurs in conjunction with brain hypoxia (HYPOXIA, BRAIN). Prolonged ischemia is associated with BRAIN INFARCTION.",N,NULL
C0009421,A7569700,AT197980109,NULL,NCI,"A state of profound unconsciousness associated with markedly depressed cerebral activity. Causes include central nervous system damage, intoxication, and metabolic abnormalities.",N,NULL
C0009421,A7569700,AT198066653,NULL,NCI_NCI-GLOSS,"A condition in which a patient is in a state of deep sleep and cannot be awakened. A coma may be caused by many things, including trauma, drugs, toxins, or certain diseases.",N,NULL
C0009421,A24666094,AT206283214,NULL,HPO,"Complete absence of wakefulness and content of conscience, which manifests itself as a lack of response to any kind of external stimuli. [HPO:probinson]",N,NULL
C0009421,A7569700,AT210367987,NULL,NCI_NICHD,"Prolonged unconsciousness.",N,NULL
C0009421,A21143367,AT220102950,NULL,MEDLINEPLUS,"<p>A coma is a deep state of unconsciousness. An individual in a coma is alive but unable to move or respond to his or her environment. Coma may occur as a complication of an underlying illness, or as a result of injuries, such as <a href='https://medlineplus.gov/traumaticbraininjury.html'>brain injury</a>.</p> <p>A coma rarely lasts more than 2 to 4 weeks. The outcome for coma depends on the cause, severity, and site of the damage. People may come out of a coma with physical, intellectual, and psychological problems. Some people may remain in a coma for years or even decades. For those people, the most common cause of death is infection, such as pneumonia.</p> <p >NIH: National Institute of Neurological Disorders and Stroke</p>",N,NULL
C0009421,A0041166,AT38144030,NULL,MSH,"A profound state of unconsciousness associated with depressed cerebral activity from which the individual cannot be aroused. Coma generally occurs when there is dysfunction or injury involving both cerebral hemispheres or the brain stem RETICULAR FORMATION.",N,NULL
C0009421,A0476528,AT51219664,NULL,CSP,"profound state of unconsciousness associated with depressed cerebral activity from which the individual cannot be aroused; coma generally occurs when there is dysfunction or injury involving both cerebral hemispheres or the brain stem.",N,NULL
C0018946,A10765473,AT198080466,NULL,NCI_FDA,"Cerebral hemorrhage into the subdural space. See also Stroke Syndrome.",N,NULL
C0018946,A10765473,AT205721569,NULL,NCI,"Bleeding between the dura mater and the brain, usually secondary to a tear of the bridging vein.",N,NULL
C0018946,A24380865,AT205726028,NULL,NCI,"A collection of blood between the dura mater and the brain.",N,NULL
C0018946,A24683879,AT206303463,NULL,HPO,"Hemorrhage occurring between the dura mater and the arachnoid mater. [HPO:sdoelken]",N,NULL
C0018946,A24380865,AT210363981,NULL,NCI_NICHD,"A collection of blood into the space between the dura mater and the brain.",N,NULL
C0018946,A0066805,AT73553871,NULL,MSH,"Accumulation of blood in the SUBDURAL SPACE between the DURA MATER and the arachnoidal layer of the MENINGES. This condition primarily occurs over the surface of a CEREBRAL HEMISPHERE, but may develop in the spinal canal (HEMATOMA, SUBDURAL, SPINAL). Subdural hematoma can be classified as the acute or the chronic form, with immediate or delayed symptom onset, respectively. Symptoms may include loss of consciousness, severe HEADACHE, and deteriorating mental status.",N,NULL
C0019080,A7571016,AT198016766,NULL,NCI_NCI-GLOSS,"In medicine, loss of blood from damaged blood vessels. A hemorrhage may be internal or external, and usually involves a lot of bleeding in a short time.",N,NULL
C0019080,A7571016,AT198139935,NULL,NCI,"The flow of blood from a ruptured blood vessel.",N,NULL
C0019080,A7571016,AT210369856,NULL,NCI_NICHD,"Loss of blood.",N,NULL
C0019080,A7571016,AT210370254,NULL,NCI_CDISC,"The presence of extravascular erythrocytes.",N,NULL
C0019080,A21145305,AT230154323,NULL,MEDLINEPLUS,"<p>Bleeding is the loss of <a href='https://medlineplus.gov/blood.html'>blood</a>. It can happen outside or inside the body. You may bleed when you get a cut or other <a href='https://medlineplus.gov/woundsandinjuries.html'>wound</a>. Bleeding can also be due to an injury to internal organs.</p> <p>Sometimes bleeding can cause other problems. A <a href='https://medlineplus.gov/bruises.html'>bruise</a> is bleeding under the skin. Some <a href='https://medlineplus.gov/hemorrhagicstroke.html'>strokes</a> are caused by bleeding in the brain. Other bleeding, such as <a href='https://medlineplus.gov/gastrointestinalbleeding.html'>gastrointestinal bleeding</a>, coughing up blood, or <a href='https://medlineplus.gov/vaginalbleeding.html'>vaginal bleeding</a>, can be a symptom of a disease.</p> <p>Normally, when you bleed, your blood forms clots to stop the bleeding. Severe bleeding may require <a href='https://medlineplus.gov/firstaid.html'>first aid</a> or a trip to the <a href='https://medlineplus.gov/emergencymedicalservices.html'>emergency room</a>. If you have a <a href='https://medlineplus.gov/bleedingdisorders.html'>bleeding disorder</a>, your blood does not form clots normally.</p>",N,NULL
C0019080,A0067245,AT38142424,NULL,MSH,"Bleeding or escape of blood from a vessel.",N,NULL
C0019080,A0480733,AT51219895,NULL,CSP,"escape of blood from the vessels; bleeding.",N,NULL
C0151699,A10765326,AT198043626,NULL,NCI_CTCAE,"A disorder characterized by bleeding from the cranium.",N,NULL
C0151699,A10765326,AT198055848,NULL,NCI,"Bleeding within the cranium.",N,NULL
C0151699,A24682215,AT206288633,NULL,HPO,"Hemorrhage occurring within the skull. [HPO:gcarletti]",N,NULL
C0151699,A10765326,AT230067644,NULL,NCI_FDA,"Bleeding within the cranium.",N,NULL
C0151699,A1649275,AT73569057,NULL,MSH,"Bleeding within the SKULL, including hemorrhages in the brain and the three membranes of MENINGES. The escape of blood often leads to the formation of HEMATOMA in the cranial epidural, subdural, and subarachnoid spaces.",N,NULL
C0553692,A20251474,AT198025314,NULL,NCI,"An acute episode of focal or global cerebral or spinal dysfunction caused by intraparenchymal, intraventricular, or subarachnoid hemorrhage.",N,NULL
C0553692,A20251474,AT198111390,NULL,NCI_CDISC,"An acute episode of focal or global cerebral or spinal dysfunction caused by intraparenchymal, intraventricular, or subarachnoid hemorrhage.",N,NULL
C0553692,A20251474,AT210377677,NULL,NCI_NICHD,"Brain tissue necrosis due to a an intracerebral or subarachnoid bleed.",N,NULL
C0553692,A25760006,AT220106712,NULL,MEDLINEPLUS,"<p>A <a href='https://medlineplus.gov/stroke.html'>stroke</a> is a medical emergency. There are two types - <a href='https://medlineplus.gov/ischemicstroke.html'>ischemic</a> and hemorrhagic. Hemorrhagic stroke is the less common type. It happens when a blood vessel breaks and bleeds into the brain. Within minutes, brain cells begin to die. Causes include a bleeding <a href='https://medlineplus.gov/aneurysms.html'>aneurysm</a>, an <a href='https://medlineplus.gov/arteriovenousmalformations.html'>arteriovenous malformation</a> (AVM), or an artery wall that breaks open.</p> <p>Symptoms of stroke are</p> <ul> <li>Sudden numbness or weakness of the face, arm or leg (especially on one side of the body)</li> <li>Sudden confusion, trouble speaking or understanding speech</li> <li>Sudden trouble seeing in one or both eyes</li> <li>Sudden trouble walking, dizziness, loss of balance or coordination</li> <li>Sudden severe headache with no known cause</li> </ul> <p>It is important to treat strokes as quickly as possible. With a hemorrhagic stroke, the first steps are to find the cause of bleeding in the brain and then control it. Surgery may be needed. <a href='https://medlineplus.gov/strokerehabilitation.html'>Post-stroke rehabilitation</a> can help people overcome disabilities caused by stroke damage.</p> <p >National Institute of Neurological Disorders and Stroke</p>",N,NULL
C0948008,A20251473,AT198074392,NULL,NCI,"An acute episode of focal cerebral, spinal, or retinal dysfunction caused by infarction of brain tissue.",N,NULL
C0948008,A20251473,AT198123779,NULL,NCI_CDISC,"Ischemic stroke is defined as an acute episode of focal cerebral, spinal, or retinal dysfunction caused by infarction of central nervous system tissue.",N,NULL
C0948008,A20251473,AT210370021,NULL,NCI_NICHD,"Acute onset of neurological deficits resulting from a loss of blood supply to brain tissue in an area of arterial distribution.",N,NULL
C0948008,A25759990,AT220103897,NULL,MEDLINEPLUS,"<p>A <a href='https://medlineplus.gov/stroke.html'>stroke</a> is a medical emergency. There are two types - ischemic and <a href='https://medlineplus.gov/hemorrhagicstroke.html'>hemorrhagic</a>. Ischemic stroke is the most common type. It is usually caused by a <a href='https://medlineplus.gov/bloodclots.html'>blood clot</a> that blocks or plugs a blood vessel in the brain. This keeps blood from flowing to the brain. Within minutes, brain cells begin to die. Another cause is stenosis, or narrowing of the artery. This can happen because of <a href='https://medlineplus.gov/atherosclerosis.html'>atherosclerosis</a>, a disease in which plaque builds up inside your arteries. <a href='https://medlineplus.gov/transientischemicattack.html'>Transient ischemic attacks</a> (TIAs) occur when the blood supply to the brain is interrupted briefly. Having a TIA can mean you are at risk for having a more serious stroke.</p> <p>Symptoms of stroke are</p> <ul> <li>Sudden numbness or weakness of the face, arm or leg (especially on one side of the body)</li> <li>Sudden confusion, trouble speaking or understanding speech</li> <li>Sudden trouble seeing in one or both eyes</li> <li>Sudden trouble walking, dizziness, loss of balance or coordination</li> <li>Sudden severe headache with no known cause</li> </ul> <p>It is important to treat strokes as quickly as possible. <a href='https://medlineplus.gov/bloodthinners.html'>Blood thinners</a> may be used to stop a stroke while it is happening by quickly dissolving the blood clot. <a href='https://medlineplus.gov/strokerehabilitation.html'>Post-stroke rehabilitation</a> can help people overcome disabilities caused by stroke damage.</p> <p >NIH: National Institute of Neurological Disorders and Stroke</p>",N,NULL
C2937358,A10760367,AT198043634,NULL,NCI,"Bleeding within the cerebrum.",N,NULL
C2937358,A24682039,AT206285799,NULL,HPO,"Hemorrhage into the parenchyma of the brain. [HPO:gcarletti]",N,NULL
C2937358,A10760367,AT210368032,NULL,NCI_NICHD,"Bleeding within the brain tissue.",N,NULL
C2937358,A10760367,AT230070792,NULL,NCI_FDA,"Hemorrhage into the cerebrum. See also Stroke Syndrome.",N,NULL
C2937358,A0475786,AT51224831,NULL,CSP,"bleeding or escape of blood into a cerebral hemisphere of the brain, including lobar, subcortical white matter, and basal ganglia hemorrhages.",N,NULL
C2937358,A0037003,AT73529987,NULL,MSH,"Bleeding into one or both CEREBRAL HEMISPHERES including the BASAL GANGLIA and the CEREBRAL CORTEX. It is often associated with HYPERTENSION and CRANIOCEREBRAL TRAUMA.",N,NULL
C0031049,A0099266,AT64676509,NULL,MSH,"INFLAMMATION of the sac surrounding the heart (PERICARDIUM) due to MYCOBACTERIUM TUBERCULOSIS infection. Pericarditis can lead to swelling (PERICARDIAL EFFUSION), compression of the heart (CARDIAC TAMPONADE), and preventing normal beating of the heart.",N,NULL
C0041316,A7571843,AT219997369,NULL,NCI,"Tuberculosis of the lymph node.",N,NULL
C0041316,A0129269,AT38148537,NULL,MSH,"Infection of the lymph nodes by tuberculosis. Tuberculous infection of the cervical lymph nodes is scrofula.",N,NULL
